unique_id,1,2,3
Transporters_K02008_Nickel transport system,0.125,0,0.461538462
Transporters_K02009_Nickel transport system,0.041666667,0,0
Transporters_K10094_Nickel transport system,0.958333333,1.71875,0.461538462
Transporters_K10824_Nickel transport system,0,0,0
Transporters_K15584_Nickel transport system,0,0,0
Transporters_K15585_Nickel transport system,0,0,0
Transporters_K15586_Nickel transport system,0,0,0
Transporters_K15587_Nickel transport system,0,0,0
Transporters_K16915_Nickel transport system,0.166666667,0.90625,0
Transporters_K02049_NitT/TauT family transport system,2.583333333,2.40625,4.923076923
Transporters_K02050_NitT/TauT family transport system,5.166666667,6.25,12.07692308
Transporters_K02051_NitT/TauT family transport system,0.291666667,0.59375,0.384615385
Transporters_K10018_Octopine/nopaline transport system,0.041666667,0.125,0
Transporters_K10019_Octopine/nopaline transport system,0.041666667,0.1875,0
Transporters_K10020_Octopine/nopaline transport system,0.041666667,0.21875,0.076923077
Transporters_K10021_Octopine/nopaline transport system,0,0,0
Transporters_K18232_Oleandomycin transport system,0,0,0
Transporters_K18233_Oleandomycin transport system,0,0,0
Transporters_K10192_Oligogalacturonide transport system,0,0,0
Transporters_K10193_Oligogalacturonide transport system,0,0,0
Transporters_K10194_Oligogalacturonide transport system,0,0,0
Transporters_K10195_Oligogalacturonide transport system,0,0,0
Transporters_K10823_Oligopeptide transport system,0,0,0
Transporters_K15580_Oligopeptide transport system,2.083333333,4.28125,6.153846154
Transporters_K15581_Oligopeptide transport system,0.25,0.625,0.230769231
Transporters_K15582_Oligopeptide transport system,1.625,2.96875,3.384615385
Transporters_K15583_Oligopeptide transport system,0.083333333,0.15625,0.153846154
Transporters_K05845_Osmoprotectant transport system,0.208333333,0.59375,0.384615385
Transporters_K05846_Osmoprotectant transport system,0.125,0.34375,1
Transporters_K05847_Osmoprotectant transport system,0.125,0.21875,1
"Transporters_K11198_PTS system, 2-O-A-mannosyl-D-glycerate-specific II component",0,0,0
"Transporters_K11199_PTS system, 2-O-A-mannosyl-D-glycerate-specific II component",0,0,0
"Transporters_K11200_PTS system, 2-O-A-mannosyl-D-glycerate-specific II component",0,0,0
"Transporters_K17464_PTS system, D-glucosaminate-specific II component",0,0,0
"Transporters_K17465_PTS system, D-glucosaminate-specific II component",0,0,0
"Transporters_K17466_PTS system, D-glucosaminate-specific II component",0,0,0
"Transporters_K17467_PTS system, D-glucosaminate-specific II component",0,0,0
"Transporters_K02763_PTS system, D-glucosamine-specific II component",0,0,0
"Transporters_K02764_PTS system, D-glucosamine-specific II component",0,0,0
"Transporters_K02765_PTS system, D-glucosamine-specific II component",0,0,0
"Transporters_K02744_PTS system, N-acetylgalactosamine-specific II component",0,0,0
"Transporters_K02745_PTS system, N-acetylgalactosamine-specific II component",0,0,0
"Transporters_K02746_PTS system, N-acetylgalactosamine-specific II component",0,0,0
"Transporters_K02747_PTS system, N-acetylgalactosamine-specific II component",0,0,0
"Transporters_K02802_PTS system, N-acetylglucosamine-specific II component",0,0,0
"Transporters_K02803_PTS system, N-acetylglucosamine-specific II component",0.083333333,0,0
"Transporters_K02804_PTS system, N-acetylglucosamine-specific II component",0,0,0
"Transporters_K02777_PTS system, N-acetylmuramic acid-specific II component",0,0,0
"Transporters_K11191_PTS system, N-acetylmuramic acid-specific II component",0,0,0
"Transporters_K11192_PTS system, N-acetylmuramic acid-specific II component",0,0,0
"Transporters_K02749_PTS system, alpha-glucoside-specific II component",0,0,0
"Transporters_K02750_PTS system, alpha-glucoside-specific II component",0,0,0
"Transporters_K02777_PTS system, alpha-glucoside-specific II component",0,0,0
"Transporters_K02821_PTS system, ascorbate-specific II component",0.041666667,0,0
"Transporters_K02822_PTS system, ascorbate-specific II component",0,0,0
"Transporters_K03475_PTS system, ascorbate-specific II component",0.041666667,0,0
"Transporters_K02752_PTS system, beta-glucoside (arbutin/salicin/cellobiose)-specific II component",0,0,0
"Transporters_K02753_PTS system, beta-glucoside (arbutin/salicin/cellobiose)-specific II component",0,0,0
"Transporters_K02777_PTS system, beta-glucoside (arbutin/salicin/cellobiose)-specific II component",0,0,0
"Transporters_K02755_PTS system, beta-glucoside-specific II component",0,0,0
"Transporters_K02756_PTS system, beta-glucoside-specific II component",0,0,0
"Transporters_K02757_PTS system, beta-glucoside-specific II component",0.041666667,0,0.076923077
"Transporters_K02759_PTS system, cellobiose-specific II component",0,0,0
"Transporters_K02760_PTS system, cellobiose-specific II component",0,0,0
"Transporters_K02761_PTS system, cellobiose-specific II component",0,0,0
"Transporters_K02768_PTS system, fructose-specific II component",0.041666667,0,1.307692308
"Transporters_K02769_PTS system, fructose-specific II component",0.041666667,0,0.076923077
"Transporters_K02770_PTS system, fructose-specific II component",0.041666667,0.0625,0.153846154
"Transporters_K02771_PTS system, fructose-specific II component",0,0,0
"Transporters_K11194_PTS system, fructose-specific II component",0,0,0
"Transporters_K11195_PTS system, fructose-specific II component",0,0,0
"Transporters_K11196_PTS system, fructose-specific II component",0,0,0
"Transporters_K11201_PTS system, fructose-specific II-like component",0,0,0
"Transporters_K11202_PTS system, fructose-specific II-like component",0,0,0
"Transporters_K11203_PTS system, fructose-specific II-like component",0,0,0
"Transporters_K19506_PTS system, fructoselysine/glucoselysine-specific II component",0,0,0
"Transporters_K19507_PTS system, fructoselysine/glucoselysine-specific II component",0,0,0
"Transporters_K19508_PTS system, fructoselysine/glucoselysine-specific II component",0,0,0
"Transporters_K19509_PTS system, fructoselysine/glucoselysine-specific II component",0,0,0
"Transporters_K02773_PTS system, galactitol-specific II component",0.041666667,0,0
"Transporters_K02774_PTS system, galactitol-specific II component",0.083333333,0,0
"Transporters_K02775_PTS system, galactitol-specific II component",0,0,0
"Transporters_K20112_PTS system, galactose-specific II component",0,0,0
"Transporters_K20113_PTS system, galactose-specific II component",0,0,0
"Transporters_K20114_PTS system, galactose-specific II component",0,0,0
"Transporters_K02781_PTS system, glucitol/sorbitol-specific II component",0.166666667,0.03125,0.076923077
"Transporters_K02782_PTS system, glucitol/sorbitol-specific II component",0.208333333,0.0625,0.076923077
"Transporters_K02783_PTS system, glucitol/sorbitol-specific II component",0.041666667,0.03125,0.076923077
"Transporters_K02777_PTS system, glucose-specific II component",0,0,0
"Transporters_K02778_PTS system, glucose-specific II component",0,0,0
"Transporters_K02779_PTS system, glucose-specific II component",0,0,0
"Transporters_K20116_PTS system, glucose-specific II component",0,0,0
"Transporters_K20117_PTS system, glucose-specific II component",0,0,0
"Transporters_K20118_PTS system, glucose-specific II component",0,0,0
"Transporters_K02786_PTS system, lactose-specific II component",0,0,0
"Transporters_K02787_PTS system, lactose-specific II component",0,0,0
"Transporters_K02788_PTS system, lactose-specific II component",0,0,0
"Transporters_K02777_PTS system, maltose-specific II component",0,0,0
"Transporters_K20107_PTS system, maltose-specific II component",0,0,0
"Transporters_K20108_PTS system, maltose-specific II component",0,0,0
"Transporters_K02777_PTS system, maltose/glucose-specific II component",0,0,0
"Transporters_K02790_PTS system, maltose/glucose-specific II component",0,0,0
"Transporters_K02791_PTS system, maltose/glucose-specific II component",0,0,0
"Transporters_K02798_PTS system, mannitol-specific II component",0,0,0
"Transporters_K02799_PTS system, mannitol-specific II component",0,0,0
"Transporters_K02800_PTS system, mannitol-specific II component",0.041666667,0.03125,0.076923077
"Transporters_K02793_PTS system, mannose-specific II component",1.375,1.71875,0.153846154
"Transporters_K02794_PTS system, mannose-specific II component",0,0,0
"Transporters_K02795_PTS system, mannose-specific II component",0,0,0
"Transporters_K02796_PTS system, mannose-specific II component",0,0,0
"Transporters_K02812_PTS system, sorbose-specific II component",0,0,0
"Transporters_K02813_PTS system, sorbose-specific II component",0,0,0
"Transporters_K02814_PTS system, sorbose-specific II component",0,0,0
"Transporters_K02815_PTS system, sorbose-specific II component",0,0,0
"Transporters_K02808_PTS system, sucrose-specific II component",0,0,0
"Transporters_K02809_PTS system, sucrose-specific II component",0,0,0
"Transporters_K02810_PTS system, sucrose-specific II component",0,0,0
"Transporters_K02777_PTS system, trehalose-specific II component",0,0,0
"Transporters_K02817_PTS system, trehalose-specific II component",0,0,0
"Transporters_K02818_PTS system, trehalose-specific II component",0,0,0
"Transporters_K02819_PTS system, trehalose-specific II component",0,0,0
Transporters_K02031_Peptides/nickel transport system,9.041666667,16.53125,31.46153846
Transporters_K02032_Peptides/nickel transport system,6.833333333,9.78125,29
Transporters_K02033_Peptides/nickel transport system,12.58333333,19.3125,40.92307692
Transporters_K02034_Peptides/nickel transport system,11.70833333,17.71875,39.53846154
Transporters_K02035_Peptides/nickel transport system,8.416666667,12.8125,22.38461538
Transporters_K02036_Phosphate transport system,2.083333333,2.0625,3.692307692
Transporters_K02037_Phosphate transport system,2.125,2.0625,2.846153846
Transporters_K02038_Phosphate transport system,1.958333333,2.125,3.230769231
Transporters_K02040_Phosphate transport system,2.5,2.4375,3.692307692
Transporters_K02065_Phospholipid transport system,2.916666667,4.625,4.461538462
Transporters_K02066_Phospholipid transport system,3.291666667,6.09375,5.230769231
Transporters_K02067_Phospholipid transport system,3.125,5.53125,4.384615385
Transporters_K07122_Phospholipid transport system,0,0.0625,0.615384615
Transporters_K07323_Phospholipid transport system,3.583333333,5.59375,5.692307692
Transporters_K02041_Phosphonate transport system,1.541666667,2.40625,5.538461538
Transporters_K02042_Phosphonate transport system,4.958333333,6.40625,12.23076923
Transporters_K02044_Phosphonate transport system,1.958333333,3.25,7.307692308
Transporters_K15556_Phthalate transport system,0,0,0
Transporters_K15557_Phthalate transport system,0,0,0
Transporters_K15558_Phthalate transport system,0,0,0
Transporters_K01989_Putative ABC transport system,0.083333333,0.03125,0
Transporters_K02003_Putative ABC transport system,10.375,15.9375,34.46153846
Transporters_K02004_Putative ABC transport system,15.875,22.34375,47
Transporters_K02068_Putative ABC transport system,0,0.03125,0
Transporters_K02069_Putative ABC transport system,1.291666667,1.25,5.538461538
Transporters_K05832_Putative ABC transport system,0,0.03125,0
Transporters_K05833_Putative ABC transport system,0,0.03125,0
Transporters_K16961_Putative S-methylcysteine transport system,0,0,0
Transporters_K16962_Putative S-methylcysteine transport system,0,0,0
Transporters_K16963_Putative S-methylcysteine transport system,0,0,0
Transporters_K17318_Putative aldouronate transport system,0,0.03125,0
Transporters_K17319_Putative aldouronate transport system,0,0.03125,0
Transporters_K17320_Putative aldouronate transport system,0,0.03125,0
Transporters_K17244_Putative chitobiose transport system,0.083333333,0.9375,0.076923077
Transporters_K17245_Putative chitobiose transport system,0.041666667,0.90625,0
Transporters_K17246_Putative chitobiose transport system,0.166666667,1,0.076923077
Transporters_K10112_Putative fructooligosaccharide transport system,3.583333333,4.40625,3.153846154
Transporters_K10120_Putative fructooligosaccharide transport system,0,0,0
Transporters_K10121_Putative fructooligosaccharide transport system,0,0,0
Transporters_K10122_Putative fructooligosaccharide transport system,0,0,0
Transporters_K15598_Putative hydroxymethylpyrimidine transport system,0.125,0.5625,1.230769231
Transporters_K15599_Putative hydroxymethylpyrimidine transport system,0.166666667,0.4375,1.076923077
Transporters_K15600_Putative hydroxymethylpyrimidine transport system,0.125,0.40625,1
Transporters_K17073_Putative lysine transport system,0,0,0
Transporters_K17074_Putative lysine transport system,0,0,0
Transporters_K17076_Putative lysine transport system,0,0,0
Transporters_K23055_Putative lysine/arginine/ornithine/histidine/octopine transport system,0,0,0
Transporters_K23056_Putative lysine/arginine/ornithine/histidine/octopine transport system,0,0,0
Transporters_K23057_Putative lysine/arginine/ornithine/histidine/octopine transport system,0,0,0
Transporters_K23058_Putative lysine/arginine/ornithine/histidine/octopine transport system,0,0,0
Transporters_K02025_Putative multiple sugar transport system,1.791666667,1.65625,2
Transporters_K02026_Putative multiple sugar transport system,0.958333333,1.8125,2.923076923
Transporters_K02027_Putative multiple sugar transport system,0.375,0.8125,1.615384615
Transporters_K10111_Putative multiple sugar transport system,0.833333333,1.40625,0.923076923
Transporters_K10112_Putative multiple sugar transport system,3.583333333,4.40625,3.153846154
Transporters_K16916_Putative peptide transport system,0,0,0
Transporters_K16917_Putative peptide transport system,0,0,0
Transporters_K02028_Putative polar amino acid transport system,5.875,5.9375,14.61538462
Transporters_K02029_Putative polar amino acid transport system,3.708333333,4.03125,12.38461538
Transporters_K02030_Putative polar amino acid transport system,3,4.625,7.461538462
Transporters_K02056_Putative simple sugar transport system,0,0,0
Transporters_K02057_Putative simple sugar transport system,0.625,1.1875,0.846153846
Transporters_K02058_Putative simple sugar transport system,0.833333333,1.75,0.769230769
Transporters_K05813_Putative sn-glycerol-phosphate transport system,1.875,1.5,0.461538462
Transporters_K05814_Putative sn-glycerol-phosphate transport system,0.791666667,0.875,0.076923077
Transporters_K05815_Putative sn-glycerol-phosphate transport system,1.166666667,1.09375,0.153846154
Transporters_K05816_Putative sn-glycerol-phosphate transport system,0,0,0
Transporters_K10111_Putative sorbitol/mannitol transport system,0.833333333,1.40625,0.923076923
Transporters_K10112_Putative sorbitol/mannitol transport system,3.583333333,4.40625,3.153846154
Transporters_K10227_Putative sorbitol/mannitol transport system,0.791666667,1.1875,0.076923077
Transporters_K10228_Putative sorbitol/mannitol transport system,0.875,1.1875,0.076923077
Transporters_K10229_Putative sorbitol/mannitol transport system,0.833333333,1.25,0.076923077
Transporters_K02052_Putative spermidine/putrescine transport system,1,1.71875,2.461538462
Transporters_K02053_Putative spermidine/putrescine transport system,2.041666667,2.96875,4.307692308
Transporters_K02054_Putative spermidine/putrescine transport system,2.041666667,2.875,3
Transporters_K02055_Putative spermidine/putrescine transport system,1.583333333,2.71875,2
Transporters_K05777_Putative thiamine transport system,0,0.28125,0.230769231
Transporters_K05778_Putative thiamine transport system,0,0.3125,0.230769231
Transporters_K05779_Putative thiamine transport system,0,0.3125,0.230769231
Transporters_K17205_Putative xylitol transport system,0,0,0
Transporters_K17206_Putative xylitol transport system,0,0,0
Transporters_K17207_Putative xylitol transport system,0,0,0
Transporters_K02074_Putative zinc/manganese transport system,0.125,0.15625,0
Transporters_K02075_Putative zinc/manganese transport system,0.083333333,0.15625,0.076923077
Transporters_K02077_Putative zinc/manganese transport system,0.166666667,0.09375,0.076923077
Transporters_K11073_Putrescine transport system,1.75,2.09375,1.692307692
Transporters_K11074_Putrescine transport system,1.458333333,1.96875,1.461538462
Transporters_K11075_Putrescine transport system,1.5,2.09375,1.615384615
Transporters_K11076_Putrescine transport system,1.458333333,2.09375,1.461538462
Transporters_K12340_RTX toxin transport system,4.291666667,5.65625,5.692307692
Transporters_K12530_RTX toxin transport system,0,0,0
Transporters_K12531_RTX toxin transport system,0,0,0
Transporters_K12532_RTX toxin transport system,0,0,0
Transporters_K10112_Raffinose/stachyose/melibiose transport system,3.583333333,4.40625,3.153846154
Transporters_K10117_Raffinose/stachyose/melibiose transport system,0.666666667,0.46875,0.846153846
Transporters_K10118_Raffinose/stachyose/melibiose transport system,0,0,0
Transporters_K10119_Raffinose/stachyose/melibiose transport system,0.041666667,0.0625,0
Transporters_K10559_Rhamnose transport system,0.375,0.34375,0.615384615
Transporters_K10560_Rhamnose transport system,0.416666667,0.25,0.153846154
Transporters_K10561_Rhamnose transport system,0.416666667,0.21875,0.230769231
Transporters_K10562_Rhamnose transport system,0.375,0.25,0
Transporters_K10439_Ribose transport system,0.625,1.75,4.692307692
Transporters_K10440_Ribose transport system,0.125,0.5,1.692307692
Transporters_K10441_Ribose transport system,0.25,0.875,2.538461538
Transporters_K12533_S-Layer protein transport system,0,0,0
Transporters_K12534_S-Layer protein transport system,0,0,0
Transporters_K12535_S-Layer protein transport system,0,0,0
Transporters_K09696_Sodium transport system,0.958333333,1.5,2.769230769
Transporters_K09697_Sodium transport system,0.5,1.03125,2.538461538
Transporters_K11069_Spermidine/putrescine transport system,0,0.09375,0
Transporters_K11070_Spermidine/putrescine transport system,0.875,1.125,5.769230769
Transporters_K11071_Spermidine/putrescine transport system,1.333333333,1.8125,6.230769231
Transporters_K11072_Spermidine/putrescine transport system,1,1.46875,6.153846154
Transporters_K02045_Sulfate/thiosulfate transport system,0,0.0625,0.153846154
Transporters_K02046_Sulfate/thiosulfate transport system,0,0.0625,0.230769231
Transporters_K02047_Sulfate/thiosulfate transport system,0,0.0625,0.307692308
Transporters_K02048_Sulfate/thiosulfate transport system,0,0,0
Transporters_K23163_Sulfate/thiosulfate transport system,0,0,0
Transporters_K15553_Sulfonate transport system,0,0,0
Transporters_K15554_Sulfonate transport system,1.291666667,0.5625,2.153846154
Transporters_K15555_Sulfonate transport system,0.041666667,0,0
Transporters_K10831_Taurine transport system,1.041666667,1.15625,2.384615385
Transporters_K15551_Taurine transport system,0.791666667,0.75,0.384615385
Transporters_K15552_Taurine transport system,1.041666667,1.15625,2.461538462
Transporters_K09692_Teichoic acid transport system,0.208333333,0,1
Transporters_K09693_Teichoic acid transport system,0,0,0
"Transporters_K08151_Tetracycline resistance, TetA transporter",1.916666667,3.75,1.769230769
"Transporters_K18476_Tetracycline resistance, TetA transporter",0.75,0,3.461538462
"Transporters_K18216_Tetracycline resistance, TetAB(46) transporter",0,0,0
"Transporters_K18217_Tetracycline resistance, TetAB(46) transporter",0,0,0
Transporters_K02062_Thiamine transport system,0,0,0
Transporters_K02063_Thiamine transport system,2.041666667,1.75,5.615384615
Transporters_K02064_Thiamine transport system,2.75,2.78125,6.076923077
Transporters_K17311_Trehalose transport system,0,0,0
Transporters_K17312_Trehalose transport system,0,0,0
Transporters_K17313_Trehalose transport system,0,0,0
Transporters_K17314_Trehalose transport system,0,0,0
Transporters_K10111_Trehalose/maltose transport system,0.833333333,1.40625,0.923076923
Transporters_K10236_Trehalose/maltose transport system,0.125,0.6875,0.153846154
Transporters_K10237_Trehalose/maltose transport system,0.041666667,0,0.153846154
Transporters_K10238_Trehalose/maltose transport system,0.041666667,0,0.153846154
Transporters_K05772_Tungstate transport system,1.666666667,2.4375,3.384615385
Transporters_K05773_Tungstate transport system,1.666666667,1.9375,3.384615385
Transporters_K06857_Tungstate transport system,0.583333333,0.65625,2
Transporters_K11635_Uncharacterized ABC transport system,0,0,0
Transporters_K11636_Uncharacterized ABC transport system,0,0,0
Transporters_K11959_Urea transport system,0.666666667,0.90625,3.230769231
Transporters_K11960_Urea transport system,0.666666667,0.8125,3.153846154
Transporters_K11961_Urea transport system,0.541666667,0.53125,2.076923077
Transporters_K11962_Urea transport system,0.541666667,0.46875,2
Transporters_K11963_Urea transport system,0.541666667,0.5,3
Transporters_K06073_Vitamin B12 transport system,0,0,0
Transporters_K06074_Vitamin B12 transport system,0,0,0
Transporters_K06858_Vitamin B12 transport system,0,0.03125,0
Transporters_K17326_Xylobiose transport system,0,0,0
Transporters_K17327_Xylobiose transport system,0,0,0
Transporters_K17328_Xylobiose transport system,0,0,0
Transporters_K09815_Zinc transport system,0.083333333,0.46875,1
Transporters_K09816_Zinc transport system,2.291666667,2.3125,2.538461538
Transporters_K09817_Zinc transport system,2.291666667,2.875,5.230769231
"Transporters_K17241_alpha-1,4-Digalacturonate transport system",0.041666667,0.625,0.384615385
"Transporters_K17242_alpha-1,4-Digalacturonate transport system",0.041666667,0.5625,0.384615385
"Transporters_K17243_alpha-1,4-Digalacturonate transport system",0.041666667,0.53125,0.384615385
Transporters_K10112_alpha-Glucoside transport system,3.583333333,4.40625,3.153846154
Transporters_K10232_alpha-Glucoside transport system,0.791666667,0.875,0.230769231
Transporters_K10233_alpha-Glucoside transport system,0.166666667,0.09375,0.230769231
Transporters_K10234_alpha-Glucoside transport system,0.625,0.9375,0.230769231
Transporters_K10235_alpha-Glucoside transport system,0,0,0
Transporters_K11003_alpha-Hemolysin/cyclolysin transport system,0,0.03125,0
Transporters_K11004_alpha-Hemolysin/cyclolysin transport system,0,0.125,0
Transporters_K12340_alpha-Hemolysin/cyclolysin transport system,4.291666667,5.65625,5.692307692
Transporters_K02065_gamma-Hexachlorocyclohexane transport system,2.916666667,4.625,4.461538462
Transporters_K02066_gamma-Hexachlorocyclohexane transport system,3.291666667,6.09375,5.230769231
Transporters_K02067_gamma-Hexachlorocyclohexane transport system,3.125,5.53125,4.384615385
Transporters_K18480_gamma-Hexachlorocyclohexane transport system,0,0.0625,0.153846154
Energy_K08691_3-Hydroxypropionate bi-cycle,2.25,2,3.153846154
Energy_K09709_3-Hydroxypropionate bi-cycle,1.25,1.8125,1.461538462
Energy_K14449_3-Hydroxypropionate bi-cycle,0.708333333,0.59375,0.230769231
Energy_K14470_3-Hydroxypropionate bi-cycle,1.166666667,1.1875,4.153846154
Energy_K00196_Acetyl-CoA pathway,0.291666667,0.125,1
Energy_K03518_Acetyl-CoA pathway,3.083333333,4.375,17.15384615
Energy_K03519_Acetyl-CoA pathway,2.375,2.6875,11.61538462
Energy_K03520_Acetyl-CoA pathway,3.625,5.0625,11.76923077
"Energy_K00192_Acetyl-CoA pathway, CO2 => acetyl-CoA",0,0,0
"Energy_K00193_Acetyl-CoA pathway, CO2 => acetyl-CoA",0,0,0
"Energy_K00194_Acetyl-CoA pathway, CO2 => acetyl-CoA",0,0,0
"Energy_K00195_Acetyl-CoA pathway, CO2 => acetyl-CoA",0,0,0
"Energy_K00197_Acetyl-CoA pathway, CO2 => acetyl-CoA",0,0,0
Energy_K05884_Coenzyme M biosynthesis,0,0.09375,0.538461538
Energy_K05979_Coenzyme M biosynthesis,0.833333333,1.5,3
Energy_K06034_Coenzyme M biosynthesis,0.708333333,0.96875,2.230769231
Energy_K08097_Coenzyme M biosynthesis,0.75,0.78125,0.153846154
Energy_K13039_Coenzyme M biosynthesis,0.75,1,0.538461538
Energy_K00024_Dicarboxylate-hydroxybutyrate cycle,5.5,7.34375,11.23076923
Energy_K00169_Dicarboxylate-hydroxybutyrate cycle,0.041666667,0,1.307692308
Energy_K00170_Dicarboxylate-hydroxybutyrate cycle,0,0,1.153846154
Energy_K00171_Dicarboxylate-hydroxybutyrate cycle,0,0,0
Energy_K00172_Dicarboxylate-hydroxybutyrate cycle,0,0,0.923076923
Energy_K00239_Dicarboxylate-hydroxybutyrate cycle,6.291666667,8,13.38461538
Energy_K00240_Dicarboxylate-hydroxybutyrate cycle,8.416666667,10.15625,17
Energy_K00241_Dicarboxylate-hydroxybutyrate cycle,5.625,7.6875,6.461538462
Energy_K00626_Dicarboxylate-hydroxybutyrate cycle,5.125,6,6.384615385
Energy_K01007_Dicarboxylate-hydroxybutyrate cycle,0.541666667,0.71875,4.076923077
Energy_K01595_Dicarboxylate-hydroxybutyrate cycle,3.25,4.4375,5.307692308
Energy_K01676_Dicarboxylate-hydroxybutyrate cycle,2.041666667,2.25,7.076923077
Energy_K01677_Dicarboxylate-hydroxybutyrate cycle,0,0,0
Energy_K01678_Dicarboxylate-hydroxybutyrate cycle,0,0,0
Energy_K01902_Dicarboxylate-hydroxybutyrate cycle,7.416666667,9.75,17.15384615
Energy_K01903_Dicarboxylate-hydroxybutyrate cycle,6.333333333,8.40625,14
Energy_K14465_Dicarboxylate-hydroxybutyrate cycle,0,0,0
Energy_K14467_Dicarboxylate-hydroxybutyrate cycle,0,0,0
Energy_K14534_Dicarboxylate-hydroxybutyrate cycle,1.25,0.5,2.076923077
Energy_K15016_Dicarboxylate-hydroxybutyrate cycle,1.791666667,1.15625,1.769230769
Energy_K15017_Dicarboxylate-hydroxybutyrate cycle,0,0,0
Energy_K15038_Dicarboxylate-hydroxybutyrate cycle,0,0,0
Energy_K18860_Dicarboxylate-hydroxybutyrate cycle,0,0,0
Energy_K18861_Dicarboxylate-hydroxybutyrate cycle,0,0,0
Energy_K11212_F420 biosynthesis,2.083333333,1.625,6.769230769
Energy_K12234_F420 biosynthesis,2.625,1.84375,6.615384615
Energy_K00626_Hydroxypropionate-hydroxybutylate cycle,5.125,6,6.384615385
Energy_K01848_Hydroxypropionate-hydroxybutylate cycle,1.833333333,0.625,6.230769231
Energy_K01849_Hydroxypropionate-hydroxybutylate cycle,1.541666667,1.5,4.461538462
Energy_K01964_Hydroxypropionate-hydroxybutylate cycle,0,0,0
Energy_K05606_Hydroxypropionate-hydroxybutylate cycle,5.208333333,5.34375,11.69230769
Energy_K14465_Hydroxypropionate-hydroxybutylate cycle,0,0,0
Energy_K14466_Hydroxypropionate-hydroxybutylate cycle,0,0,0
Energy_K14534_Hydroxypropionate-hydroxybutylate cycle,1.25,0.5,2.076923077
Energy_K15016_Hydroxypropionate-hydroxybutylate cycle,1.791666667,1.15625,1.769230769
Energy_K15017_Hydroxypropionate-hydroxybutylate cycle,0,0,0
Energy_K15018_Hydroxypropionate-hydroxybutylate cycle,0,0,0
Energy_K15019_Hydroxypropionate-hydroxybutylate cycle,0.416666667,0.0625,0.076923077
Energy_K15020_Hydroxypropionate-hydroxybutylate cycle,0,0,0.307692308
Energy_K15036_Hydroxypropionate-hydroxybutylate cycle,0,0,0
Energy_K15037_Hydroxypropionate-hydroxybutylate cycle,0,0,0
Energy_K15038_Hydroxypropionate-hydroxybutylate cycle,0,0,0
Energy_K15039_Hydroxypropionate-hydroxybutylate cycle,0,0,0
Energy_K18861_Hydroxypropionate-hydroxybutylate cycle,0,0,0
"Energy_K10944_Methane oxidation, methanotroph, methane => formaldehyde",0.416666667,0.15625,0.230769231
"Energy_K10945_Methane oxidation, methanotroph, methane => formaldehyde",0.458333333,0.125,0.230769231
"Energy_K10946_Methane oxidation, methanotroph, methane => formaldehyde",0.5,0.15625,0.076923077
"Energy_K14028_Methane oxidation, methanotroph, methane => formaldehyde",0,0,0
"Energy_K14029_Methane oxidation, methanotroph, methane => formaldehyde",0,0,0
"Energy_K16157_Methane oxidation, methanotroph, methane => formaldehyde",0,0,0
"Energy_K16158_Methane oxidation, methanotroph, methane => formaldehyde",0,0,0
"Energy_K16159_Methane oxidation, methanotroph, methane => formaldehyde",0,0,0
"Energy_K16160_Methane oxidation, methanotroph, methane => formaldehyde",0,0,0
"Energy_K16161_Methane oxidation, methanotroph, methane => formaldehyde",0,0,0
"Energy_K16162_Methane oxidation, methanotroph, methane => formaldehyde",0,0,0
"Energy_K17066_Methane oxidation, methanotroph, methane => formaldehyde",0,0,0
Energy_K00194_Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),0,0,0
Energy_K00197_Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),0,0,0
Energy_K00198_Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),0,0,0
Energy_K00297_Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),3.333333333,3.8125,8.846153846
Energy_K01491_Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),6.125,9.09375,11.69230769
Energy_K01938_Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),5.541666667,6.1875,11.30769231
Energy_K05299_Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),0,0,0
Energy_K14138_Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),0,0,0
Energy_K15022_Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),1,0.90625,3.230769231
Energy_K15023_Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),0,0,0
Energy_K00024_Reductive citrate cycle (Arnon-Buchanan cycle),5.5,7.34375,11.23076923
Energy_K00031_Reductive citrate cycle (Arnon-Buchanan cycle),5.333333333,5.96875,8.538461538
Energy_K00169_Reductive citrate cycle (Arnon-Buchanan cycle),0.041666667,0,1.307692308
Energy_K00170_Reductive citrate cycle (Arnon-Buchanan cycle),0,0,1.153846154
Energy_K00171_Reductive citrate cycle (Arnon-Buchanan cycle),0,0,0
Energy_K00172_Reductive citrate cycle (Arnon-Buchanan cycle),0,0,0.923076923
Energy_K00174_Reductive citrate cycle (Arnon-Buchanan cycle),4.541666667,3.78125,17.30769231
Energy_K00175_Reductive citrate cycle (Arnon-Buchanan cycle),4,3.5,16.76923077
Energy_K00176_Reductive citrate cycle (Arnon-Buchanan cycle),0,0,0
